Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,choice made,reaction time
5,1554829551587,09/04/2019 17:05:51,1554829551898,1,09/04/2019 18:05:51,6138,39,task-j95b,,2427668,5c94b552cb58ab0001b9d859,672585,,complete,,5cacca7c40ed8e001637e253,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1600x900,1600x783,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Never"",""Q2"":""Rarely"",""Q3"":""Rarely""}",16920.10022097174
1,1554829623046,09/04/2019 17:07:03,1554829621392,1,09/04/2019 18:07:01,6138,39,task-j95b,,2427681,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Never"",""Q2"":""Sometimes"",""Q3"":""Sometimes"",""Q4"":""Rarely""}",15135.060000000522
2,1554829640070,09/04/2019 17:07:20,1554829638517,1,09/04/2019 18:07:18,6138,39,task-j95b,,2427681,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes"",""Q4"":""Rarely""}",17083.2249999512
3,1554829654595,09/04/2019 17:07:34,1554829653072,1,09/04/2019 18:07:33,6138,39,task-j95b,,2427681,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",14535.904999938793
4,1554829668919,09/04/2019 17:07:48,1554829667394,1,09/04/2019 18:07:47,6138,39,task-j95b,,2427681,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",14280.184999923222
5,1554829681872,09/04/2019 17:08:01,1554829680360,1,09/04/2019 18:08:00,6138,39,task-j95b,,2427681,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",12942.644999944605
1,1554829656211,09/04/2019 17:07:36,1554829657213,1,09/04/2019 18:07:37,6138,39,task-j95b,,2427682,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Rarely"",""Q2"":""Sometimes"",""Q3"":""Almost always"",""Q4"":""Rarely""}",28344.520000000102
2,1554829672997,09/04/2019 17:07:52,1554829674002,1,09/04/2019 18:07:54,6138,39,task-j95b,,2427682,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Almost always"",""Q3"":""Almost always"",""Q4"":""Almost always""}",16754.62500000003
3,1554829692497,09/04/2019 17:08:12,1554829693543,1,09/04/2019 18:08:13,6138,39,task-j95b,,2427682,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Never"",""Q3"":""Rarely""}",19499.704999999944
4,1554829712955,09/04/2019 17:08:32,1554829713997,1,09/04/2019 18:08:33,6138,39,task-j95b,,2427682,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Never"",""Q2"":""Never"",""Q3"":""Rarely""}",20414.835000000036
5,1554829728799,09/04/2019 17:08:48,1554829729837,1,09/04/2019 18:08:49,6138,39,task-j95b,,2427682,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Rarely"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",15808.694999999934
1,1554829744266,09/04/2019 17:09:04,1554829745992,1,09/04/2019 18:09:05,6138,39,task-j95b,,2427693,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes"",""Q4"":""Rarely""}",11725.284999993164
2,1554829760670,09/04/2019 17:09:20,1554829762560,1,09/04/2019 18:09:22,6138,39,task-j95b,,2427693,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Almost always"",""Q4"":""Often""}",16552.484999992885
3,1554829774955,09/04/2019 17:09:34,1554829776881,1,09/04/2019 18:09:36,6138,39,task-j95b,,2427693,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Sometimes""}",14311.184999998659
4,1554829788137,09/04/2019 17:09:48,1554829790065,1,09/04/2019 18:09:50,6138,39,task-j95b,,2427693,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Sometimes"",""Q2"":""Often"",""Q3"":""Often""}",13174.46999999811
5,1554829798578,09/04/2019 17:09:58,1554829800503,1,09/04/2019 18:10:00,6138,39,task-j95b,,2427693,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",10428.989999985788
1,1554829808693,09/04/2019 17:10:08,1554829808097,1,09/04/2019 18:10:08,6138,39,task-j95b,,2427701,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Almost always"",""Q2"":""Often"",""Q3"":""Sometimes"",""Q4"":""Rarely""}",10955
2,1554829821350,09/04/2019 17:10:21,1554829820828,1,09/04/2019 18:10:20,6138,39,task-j95b,,2427701,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Rarely"",""Q2"":""Often"",""Q3"":""Almost always"",""Q4"":""Sometimes""}",12704
3,1554829831737,09/04/2019 17:10:31,1554829831133,1,09/04/2019 18:10:31,6138,39,task-j95b,,2427701,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Almost always"",""Q2"":""Often"",""Q3"":""Rarely""}",10293
4,1554829845310,09/04/2019 17:10:45,1554829844719,1,09/04/2019 18:10:44,6138,39,task-j95b,,2427701,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Never""}",13561
5,1554829852340,09/04/2019 17:10:52,1554829851788,1,09/04/2019 18:10:51,6138,39,task-j95b,,2427701,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Never"",""Q3"":""Never""}",7044
1,1554829888588,09/04/2019 17:11:28,1554829886808,-4,09/04/2019 13:11:26,6138,39,task-j95b,,2427709,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Rarely"",""Q3"":""Never"",""Q4"":""Rarely""}",27040.835000000014
2,1554829926973,09/04/2019 17:12:06,1554829925242,-4,09/04/2019 13:12:05,6138,39,task-j95b,,2427709,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Rarely"",""Q2"":""Sometimes"",""Q3"":""Rarely"",""Q4"":""Rarely""}",38421.54499999992
3,1554829952128,09/04/2019 17:12:32,1554829950433,-4,09/04/2019 13:12:30,6138,39,task-j95b,,2427709,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Rarely"",""Q2"":""Sometimes"",""Q3"":""Rarely""}",25180.280000000028
4,1554829971765,09/04/2019 17:12:51,1554829970072,-4,09/04/2019 13:12:50,6138,39,task-j95b,,2427709,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Rarely""}",19627.050000000047
5,1554829987329,09/04/2019 17:13:07,1554829985629,-4,09/04/2019 13:13:05,6138,39,task-j95b,,2427709,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Rarely""}",15546.435000000201
1,1554829897627,09/04/2019 17:11:37,1554829894804,1,09/04/2019 18:11:34,6138,39,task-j95b,,2427711,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Rarely""}",12240.790000010747
2,1554829906748,09/04/2019 17:11:46,1554829903987,1,09/04/2019 18:11:43,6138,39,task-j95b,,2427711,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Sometimes""}",9171.530000006896
3,1554829928684,09/04/2019 17:12:08,1554829925931,1,09/04/2019 18:12:05,6138,39,task-j95b,,2427711,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Sometimes""}",21933.990000004997
4,1554829942569,09/04/2019 17:12:22,1554829939820,1,09/04/2019 18:12:19,6138,39,task-j95b,,2427711,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Almost always"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Almost always""}",13877.955000003567
5,1554829951175,09/04/2019 17:12:31,1554829948420,1,09/04/2019 18:12:28,6138,39,task-j95b,,2427711,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Often"",""Q2"":""Often"",""Q3"":""Often""}",8590.3849999886
1,1554830396989,09/04/2019 17:19:56,1554834005331,3,09/04/2019 21:20:05,6138,39,task-j95b,,2427742,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Sometimes"",""Q2"":""Rarely"",""Q3"":""Never"",""Q4"":""Rarely""}",29067.850000225008
2,1554830449786,09/04/2019 17:20:49,1554834058293,3,09/04/2019 21:20:58,6138,39,task-j95b,,2427742,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Often"",""Q2"":""Rarely"",""Q3"":""Rarely"",""Q4"":""Sometimes""}",52948.87500023469
3,1554830478671,09/04/2019 17:21:18,1554834087214,3,09/04/2019 21:21:27,6138,39,task-j95b,,2427742,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Rarely"",""Q2"":""Never"",""Q3"":""Sometimes""}",28904.40999995917
4,1554830501187,09/04/2019 17:21:41,1554834109729,3,09/04/2019 21:21:49,6138,39,task-j95b,,2427742,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Rarely"",""Q2"":""Never"",""Q3"":""Never""}",22489.715000148863
5,1554830522423,09/04/2019 17:22:02,1554834130988,3,09/04/2019 21:22:10,6138,39,task-j95b,,2427742,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Never"",""Q2"":""Sometimes"",""Q3"":""Rarely""}",21234.085000120103
1,1554830432914,09/04/2019 17:20:32,1554830423918,1,09/04/2019 18:20:23,6138,39,task-j95b,,2427744,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Sometimes"",""Q4"":""Rarely""}",16441.019999969285
2,1554830464387,09/04/2019 17:21:04,1554830455378,1,09/04/2019 18:20:55,6138,39,task-j95b,,2427744,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Rarely"",""Q2"":""Sometimes"",""Q3"":""Almost always"",""Q4"":""Rarely""}",31457.540000032168
3,1554830486553,09/04/2019 17:21:26,1554830477634,1,09/04/2019 18:21:17,6138,39,task-j95b,,2427744,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Sometimes""}",22251.709999982268
4,1554830503958,09/04/2019 17:21:43,1554830495029,1,09/04/2019 18:21:35,6138,39,task-j95b,,2427744,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Rarely""}",17387.879999994766
5,1554830520174,09/04/2019 17:22:00,1554830511253,1,09/04/2019 18:21:51,6138,39,task-j95b,,2427744,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Rarely""}",16219.894999987446
1,1554830941350,09/04/2019 17:29:01,1554830941078,-7,09/04/2019 10:29:01,6138,39,task-j95b,,2427756,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Rarely"",""Q2"":""Rarely"",""Q3"":""Sometimes"",""Q4"":""Rarely""}",13766.9
2,1554830957671,09/04/2019 17:29:17,1554830957438,-7,09/04/2019 10:29:17,6138,39,task-j95b,,2427756,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Sometimes"",""Q2"":""Rarely"",""Q3"":""Rarely"",""Q4"":""Sometimes""}",16341.400000000001
3,1554830970010,09/04/2019 17:29:30,1554830969828,-7,09/04/2019 10:29:29,6138,39,task-j95b,,2427756,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely"",""Q1"":""Rarely"",""Q2"":""Never"",""Q3"":""Sometimes""}",12371.300000000003
4,1554830980251,09/04/2019 17:29:40,1554830980047,-7,09/04/2019 10:29:40,6138,39,task-j95b,,2427756,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Rarely"",""Q2"":""Never"",""Q3"":""Rarely""}",10205.900000000001
5,1554830989570,09/04/2019 17:29:49,1554830989382,-7,09/04/2019 10:29:49,6138,39,task-j95b,,2427756,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Fatigue,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Never"",""Q1"":""Rarely"",""Q2"":""Sometimes"",""Q3"":""Rarely""}",9318.099999999999
1,1554831316710,09/04/2019 17:35:16,1554831316449,-7,09/04/2019 10:35:16,6138,39,task-j95b,,2427779,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Often"",""Q3"":""Sometimes"",""Q4"":""Sometimes""}",8698.009999992792
2,1554831321000,09/04/2019 17:35:21,1554831320827,-7,09/04/2019 10:35:20,6138,39,task-j95b,,2427779,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes"",""Q4"":""Often""}",4361.834999988787
3,1554831324944,09/04/2019 17:35:24,1554831324765,-7,09/04/2019 10:35:24,6138,39,task-j95b,,2427779,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",3924.944999991567
4,1554831330680,09/04/2019 17:35:30,1554831330476,-7,09/04/2019 10:35:30,6138,39,task-j95b,,2427779,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",5698.165000008885
5,1554831334276,09/04/2019 17:35:34,1554831334097,-7,09/04/2019 10:35:34,6138,39,task-j95b,,2427779,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Sometimes"",""Q1"":""Sometimes"",""Q2"":""Sometimes"",""Q3"":""Sometimes""}",3607.724999994389
1,1554834785350,09/04/2019 18:33:05,1554834785247,1,09/04/2019 19:33:05,6138,39,task-j95b,,2427987,571ceeb64ca277000953d1c1,672655,,complete,,5cacdd2c4393a300189f1a8e,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.86,1280x800,1243x647,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Almost always"",""Q1"":""Often"",""Q2"":""Almost always"",""Q3"":""Often"",""Q4"":""Often""}",7099.9250000004395
2,1554834792825,09/04/2019 18:33:12,1554834792756,1,09/04/2019 19:33:12,6138,39,task-j95b,,2427987,571ceeb64ca277000953d1c1,672655,,complete,,5cacdd2c4393a300189f1a8e,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.86,1280x800,1243x647,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Sometimes"",""Q3"":""Often"",""Q4"":""Often""}",7495.4799999995885
3,1554834798613,09/04/2019 18:33:18,1554834798541,1,09/04/2019 19:33:18,6138,39,task-j95b,,2427987,571ceeb64ca277000953d1c1,672655,,complete,,5cacdd2c4393a300189f1a8e,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.86,1280x800,1243x647,after questionnairs,Fatigue,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Rarely"",""Q2"":""Often"",""Q3"":""Often""}",5774.31500000057
