Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,Question Key,Response
7,1554828365790,09/04/2019 16:46:05,1554828363004,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-6,1
8,1554828365790,09/04/2019 16:46:05,1554828363004,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-7,1
9,1554828365790,09/04/2019 16:46:05,1554828363004,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-8,1
10,1554828365790,09/04/2019 16:46:05,1554828363004,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-9,1
11,1554828365790,09/04/2019 16:46:05,1554828363004,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-10,1
12,1554828365790,09/04/2019 16:46:05,1554828363004,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-11,1
13,1554828365790,09/04/2019 16:46:05,1554828363005,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-12,1
14,1554828365790,09/04/2019 16:46:05,1554828363005,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-13,1
15,1554828365790,09/04/2019 16:46:05,1554828363005,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-14,1
16,1554828365790,09/04/2019 16:46:05,1554828363005,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-15,1
17,1554828365790,09/04/2019 16:46:05,1554828363005,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-16,1
18,1554828365790,09/04/2019 16:46:05,1554828363005,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-17,1
19,1554828365790,09/04/2019 16:46:05,1554828363005,1,09/04/2019 17:46:03,6138,39,questionnaire-pwdh,,2427578,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,44382
1,1554828327641,09/04/2019 16:45:27,1554828325401,1,09/04/2019 17:45:25,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554828371371,09/04/2019 16:46:11,1554828369209,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-1,1
3,1554828371466,09/04/2019 16:46:11,1554828369220,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-2,1
4,1554828371466,09/04/2019 16:46:11,1554828369221,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-3,1
5,1554828371466,09/04/2019 16:46:11,1554828369221,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-4,1
6,1554828371466,09/04/2019 16:46:11,1554828369222,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-5,1
7,1554828371466,09/04/2019 16:46:11,1554828369222,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-6,1
8,1554828371466,09/04/2019 16:46:11,1554828369223,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-7,1
9,1554828371466,09/04/2019 16:46:11,1554828369223,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-8,1
10,1554828371466,09/04/2019 16:46:11,1554828369225,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-9,1
11,1554828371466,09/04/2019 16:46:11,1554828369226,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-10,1
12,1554828371466,09/04/2019 16:46:11,1554828369226,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-11,1
13,1554828371466,09/04/2019 16:46:11,1554828369227,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-12,1
14,1554828371466,09/04/2019 16:46:11,1554828369227,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-13,1
15,1554828371466,09/04/2019 16:46:11,1554828369228,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-14,1
16,1554828371466,09/04/2019 16:46:11,1554828369228,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-15,1
17,1554828371466,09/04/2019 16:46:11,1554828369228,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-16,1
18,1554828371466,09/04/2019 16:46:11,1554828369229,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-17,1
19,1554828371466,09/04/2019 16:46:11,1554828369229,1,09/04/2019 17:46:09,6138,39,questionnaire-pwdh,,2427579,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,43828
1,1554828344389,09/04/2019 16:45:44,1554828335359,1,09/04/2019 17:45:35,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554829038942,09/04/2019 16:57:18,1554829030011,1,09/04/2019 17:57:10,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
3,1554829058753,09/04/2019 16:57:38,1554829049809,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-1,1
4,1554829058851,09/04/2019 16:57:38,1554829049810,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-2,1
5,1554829058851,09/04/2019 16:57:38,1554829049810,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-3,1
6,1554829058851,09/04/2019 16:57:38,1554829049810,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-4,1
7,1554829058851,09/04/2019 16:57:38,1554829049810,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-5,1
8,1554829058851,09/04/2019 16:57:38,1554829049810,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-6,1
9,1554829058851,09/04/2019 16:57:38,1554829049810,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-7,1
10,1554829058851,09/04/2019 16:57:38,1554829049810,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-8,1
11,1554829058851,09/04/2019 16:57:38,1554829049810,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-9,1
12,1554829058851,09/04/2019 16:57:38,1554829049810,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-10,1
13,1554829058851,09/04/2019 16:57:38,1554829049810,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-11,1
14,1554829058851,09/04/2019 16:57:38,1554829049810,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-12,1
15,1554829058851,09/04/2019 16:57:38,1554829049811,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-13,1
16,1554829058851,09/04/2019 16:57:38,1554829049811,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-14,1
17,1554829058851,09/04/2019 16:57:38,1554829049811,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-15,1
18,1554829058851,09/04/2019 16:57:38,1554829049811,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-16,1
19,1554829058851,09/04/2019 16:57:38,1554829049811,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,consent-17,1
20,1554829058851,09/04/2019 16:57:38,1554829049811,1,09/04/2019 17:57:29,6138,39,questionnaire-pwdh,,2427581,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,19800
1,1554828547928,09/04/2019 16:49:07,1554832156434,3,09/04/2019 20:49:16,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1554828648018,09/04/2019 16:50:48,1554832256562,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-1,1
3,1554828648174,09/04/2019 16:50:48,1554832256564,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-2,1
4,1554828648174,09/04/2019 16:50:48,1554832256564,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-3,1
5,1554828648174,09/04/2019 16:50:48,1554832256565,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-4,1
6,1554828648174,09/04/2019 16:50:48,1554832256565,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-5,1
7,1554828648174,09/04/2019 16:50:48,1554832256565,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-6,1
8,1554828648174,09/04/2019 16:50:48,1554832256565,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-7,1
9,1554828648174,09/04/2019 16:50:48,1554832256565,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-8,1
10,1554828648174,09/04/2019 16:50:48,1554832256566,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-9,1
11,1554828648174,09/04/2019 16:50:48,1554832256566,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-10,1
12,1554828648174,09/04/2019 16:50:48,1554832256566,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-11,1
13,1554828648174,09/04/2019 16:50:48,1554832256567,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-12,1
14,1554828648174,09/04/2019 16:50:48,1554832256567,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-13,1
15,1554828648174,09/04/2019 16:50:48,1554832256567,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-14,1
16,1554828648174,09/04/2019 16:50:48,1554832256568,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-15,1
17,1554828648174,09/04/2019 16:50:48,1554832256568,3,09/04/2019 20:50:56,6138,39,questionnaire-pwdh,,2427604,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1519x763,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,consent-16,1
