Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,choice made,reaction time,
4,1562175518550,03/07/2019 17:38:38,1562175513257,1,03/07/2019 18:38:33,8449,8,task-df75,,2760435,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Often"",""Q2"":""Occasionally"",""Q3"":""Often""}",12797.985000070184,
5,1562175529649,03/07/2019 17:38:49,1562175524375,1,03/07/2019 18:38:44,8449,8,task-df75,,2760435,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Occasionally"",""Q2"":""Almost always/Always"",""Q3"":""Occasionally""}",11109.585000085644,
6,1562175542103,03/07/2019 17:39:02,1562175536813,1,03/07/2019 18:38:56,8449,8,task-df75,,2760435,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Rarely/Never"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never""}",12426.800000015646,
7,1562175556702,03/07/2019 17:39:16,1562175551419,1,03/07/2019 18:39:11,8449,8,task-df75,,2760435,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Almost always/Always"",""Q2"":""Rarely/Never"",""Q3"":""Almost always/Always"",""Q4"":""Almost always/Always""}",14593.890000018291,
1,1562175542071,03/07/2019 17:39:02,1562175537816,1,03/07/2019 18:38:57,8449,8,task-df75,,2760452,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never"",""Q4"":""Rarely/Never""}",21075.82499999262,
2,1562175567124,03/07/2019 17:39:27,1562175562887,1,03/07/2019 18:39:22,8449,8,task-df75,,2760452,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Often""}",25055.059999998775,
3,1562175580249,03/07/2019 17:39:40,1562175576039,1,03/07/2019 18:39:36,8449,8,task-df75,,2760452,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often""}",13146.254999999655,
4,1562175591142,03/07/2019 17:39:51,1562175586898,1,03/07/2019 18:39:46,8449,8,task-df75,,2760452,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Often"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally""}",10852.764999988722,
5,1562175601724,03/07/2019 17:40:01,1562175597517,1,03/07/2019 18:39:57,8449,8,task-df75,,2760452,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Rarely/Never"",""Q2"":""Often"",""Q3"":""Rarely/Never""}",10613.1849999947,
6,1562175615877,03/07/2019 17:40:15,1562175611670,1,03/07/2019 18:40:11,8449,8,task-df75,,2760452,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally""}",14147.920000003069,
7,1562175642910,03/07/2019 17:40:42,1562175638710,1,03/07/2019 18:40:38,8449,8,task-df75,,2760452,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Impulsivity,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Occasionally""}",27033.75000000233,
1,1562175724700,03/07/2019 17:42:04,1562175724587,1,03/07/2019 18:42:04,8449,8,task-df75,,2760511,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Almost always/Always"",""Q1"":""Rarely/Never"",""Q2"":""Occasionally"",""Q3"":""Occasionally"",""Q4"":""Rarely/Never""}",13709.4550000038,
2,1562175734344,03/07/2019 17:42:14,1562175734285,1,03/07/2019 18:42:14,8449,8,task-df75,,2760511,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Almost always/Always"",""Q2"":""Almost always/Always"",""Q3"":""Almost always/Always"",""Q4"":""Almost always/Always""}",9667.755000002217,
3,1562175744875,03/07/2019 17:42:24,1562175744810,1,03/07/2019 18:42:24,8449,8,task-df75,,2760511,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Almost always/Always"",""Q2"":""Almost always/Always"",""Q3"":""Occasionally""}",10508.36999999592,
4,1562175758254,03/07/2019 17:42:38,1562175758204,1,03/07/2019 18:42:38,8449,8,task-df75,,2760511,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never""}",13377.840000001015,
5,1562175776290,03/07/2019 17:42:56,1562175776244,1,03/07/2019 18:42:56,8449,8,task-df75,,2760511,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Occasionally"",""Q2"":""Almost always/Always"",""Q3"":""Occasionally""}",18022.77499999036,
6,1562175785915,03/07/2019 17:43:05,1562175785868,1,03/07/2019 18:43:05,8449,8,task-df75,,2760511,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Occasionally""}",9607.10999998264,
7,1562175804166,03/07/2019 17:43:24,1562175804122,1,03/07/2019 18:43:24,8449,8,task-df75,,2760511,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never"",""Q4"":""Almost always/Always""}",18233.77999998047,
1,1562175729844,03/07/2019 17:42:09,1562175729894,-7,03/07/2019 10:42:09,8449,8,task-df75,,2760512,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Rarely/Never"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never"",""Q4"":""Rarely/Never""}",10649.699999994482,
2,1562175740328,03/07/2019 17:42:20,1562175740434,-7,03/07/2019 10:42:20,8449,8,task-df75,,2760512,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Occasionally"",""Q4"":""Often""}",10523.769999999786,
3,1562175748973,03/07/2019 17:42:28,1562175749096,-7,03/07/2019 10:42:29,8449,8,task-df75,,2760512,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Rarely/Never"",""Q1"":""Almost always/Always"",""Q2"":""Often"",""Q3"":""Often""}",8655.205000002752,
4,1562175758113,03/07/2019 17:42:38,1562175758219,-7,03/07/2019 10:42:38,8449,8,task-df75,,2760512,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally""}",9117.725000003702,
5,1562175767131,03/07/2019 17:42:47,1562175767230,-7,03/07/2019 10:42:47,8449,8,task-df75,,2760512,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Rarely/Never""}",9004.86999998975,
6,1562175777117,03/07/2019 17:42:57,1562175777209,-7,03/07/2019 10:42:57,8449,8,task-df75,,2760512,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Rarely/Never"",""Q2"":""Rarely/Never"",""Q3"":""Occasionally""}",9971.315000002505,
7,1562175788805,03/07/2019 17:43:08,1562175788920,-7,03/07/2019 10:43:08,8449,8,task-df75,,2760512,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Rarely/Never"",""Q2"":""Occasionally"",""Q3"":""Rarely/Never"",""Q4"":""Often""}",11699.399999997695,
1,1562175874099,03/07/2019 17:44:34,1562175873936,-4,03/07/2019 13:44:33,8449,8,task-df75,,2760536,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Occasionally"",""Q1"":""Occasionally"",""Q2"":""Often"",""Q3"":""Often"",""Q4"":""Rarely/Never""}",13465.61500057578,
2,1562175888868,03/07/2019 17:44:48,1562175888781,-4,03/07/2019 13:44:48,8449,8,task-df75,,2760536,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Almost always/Always"",""Q2"":""Occasionally"",""Q3"":""Often"",""Q4"":""Often""}",14822.270000353456,
3,1562175901543,03/07/2019 17:45:01,1562175901436,-4,03/07/2019 13:45:01,8449,8,task-df75,,2760536,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Impulsivity,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Often"",""Q1"":""Almost always/Always"",""Q2"":""Almost always/Always"",""Q3"":""Almost always/Always""}",12635.07999945432,
