Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,branch-ult5,Question Key,Response
5,1562799881613,10/07/2019 23:04:41,1562799882169,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-4,1
6,1562799881613,10/07/2019 23:04:41,1562799882169,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-5,1
7,1562799881613,10/07/2019 23:04:41,1562799882169,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-6,1
8,1562799881613,10/07/2019 23:04:41,1562799882169,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-7,1
9,1562799881613,10/07/2019 23:04:41,1562799882169,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-8,1
10,1562799881613,10/07/2019 23:04:41,1562799882169,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-9,1
11,1562799881613,10/07/2019 23:04:41,1562799882169,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-10,1
12,1562799881613,10/07/2019 23:04:41,1562799882169,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-11,1
13,1562799881613,10/07/2019 23:04:41,1562799882169,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-12,1
14,1562799881613,10/07/2019 23:04:41,1562799882170,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-13,1
15,1562799881613,10/07/2019 23:04:41,1562799882170,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-14,1
16,1562799881613,10/07/2019 23:04:41,1562799882170,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-15,1
17,1562799881613,10/07/2019 23:04:41,1562799882170,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-16,1
18,1562799881613,10/07/2019 23:04:41,1562799882170,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-17,1
19,1562799881613,10/07/2019 23:04:41,1562799882170,-4,10/07/2019 19:04:42,8835,5,questionnaire-pwdh,,2797814,5bfb362f8386580001ed52bd,774558,,complete,,5d266e6f7aa1bb0015b4e045,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,END QUESTIONNAIRE,121907
1,1562799860588,10/07/2019 23:04:20,1562799860588,1,11/07/2019 00:04:20,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,BEGIN QUESTIONNAIRE,
2,1562799899470,10/07/2019 23:04:59,1562799899496,1,11/07/2019 00:04:59,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-1,1
3,1562799899565,10/07/2019 23:04:59,1562799899498,1,11/07/2019 00:04:59,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-2,1
4,1562799899565,10/07/2019 23:04:59,1562799899498,1,11/07/2019 00:04:59,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-3,1
5,1562799899565,10/07/2019 23:04:59,1562799899498,1,11/07/2019 00:04:59,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-4,1
6,1562799899565,10/07/2019 23:04:59,1562799899498,1,11/07/2019 00:04:59,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-5,1
7,1562799899565,10/07/2019 23:04:59,1562799899498,1,11/07/2019 00:04:59,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-6,1
8,1562799899565,10/07/2019 23:04:59,1562799899498,1,11/07/2019 00:04:59,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-7,1
9,1562799899565,10/07/2019 23:04:59,1562799899499,1,11/07/2019 00:04:59,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-8,1
10,1562799899565,10/07/2019 23:04:59,1562799899499,1,11/07/2019 00:04:59,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-9,1
11,1562799899565,10/07/2019 23:04:59,1562799899499,1,11/07/2019 00:04:59,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-10,1
12,1562799899565,10/07/2019 23:04:59,1562799899499,1,11/07/2019 00:04:59,8835,5,questionnaire-pwdh,,2797823,5ae5e66d3ab2fb0001ef2f3c,774562,,complete,,5d266ee04b1567001517d4a1,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1903x937,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-11,1
