Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,branch-ult5,reaction time,key pressed,builtin rt,end_time,start_time,
12,1562799853954,10/07/2019 23:04:13,1562799852782,2,11/07/2019 01:04:12,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,5749.635000000126,32,,,,
13,1562799854048,10/07/2019 23:04:14,1562799852786,2,11/07/2019 01:04:12,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
14,1562799859354,10/07/2019 23:04:19,1562799858182,2,11/07/2019 01:04:18,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,5395,32,5394.750000000378,1562799858182,1562799852787,
15,1562799859448,10/07/2019 23:04:19,1562799858185,2,11/07/2019 01:04:18,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
16,1562799859448,10/07/2019 23:04:19,1562799858186,2,11/07/2019 01:04:18,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
17,1562799859448,10/07/2019 23:04:19,1562799858189,2,11/07/2019 01:04:18,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
18,1562799859448,10/07/2019 23:04:19,1562799858190,2,11/07/2019 01:04:18,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
19,1562799861244,10/07/2019 23:04:21,1562799860086,2,11/07/2019 01:04:20,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,1791,40,1790.0199999999168,1562799859982,1562799858191,
20,1562799861338,10/07/2019 23:04:21,1562799860088,2,11/07/2019 01:04:20,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
21,1562799861635,10/07/2019 23:04:21,1562799860476,2,11/07/2019 01:04:20,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,285,40,284.23500000007334,1562799860374,1562799860089,
22,1562799861854,10/07/2019 23:04:21,1562799860675,2,11/07/2019 01:04:20,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,96,40,95.00500000013562,1562799860574,1562799860478,
23,1562799862041,10/07/2019 23:04:22,1562799860875,2,11/07/2019 01:04:20,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,97,40,95.899999999805,1562799860774,1562799860677,
24,1562799862151,10/07/2019 23:04:22,1562799860987,2,11/07/2019 01:04:20,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,9,40,8.04000000016822,1562799860886,1562799860877,
25,1562799862354,10/07/2019 23:04:22,1562799861188,2,11/07/2019 01:04:21,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,97,40,95.67000000015832,1562799861086,1562799860989,
26,1562799862448,10/07/2019 23:04:22,1562799861292,2,11/07/2019 01:04:21,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,1,40,0.2949999998236308,1562799861191,1562799861190,
27,1562799862557,10/07/2019 23:04:22,1562799861397,2,11/07/2019 01:04:21,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,1,40,0.19000000020605512,1562799861295,1562799861294,
28,1562799862682,10/07/2019 23:04:22,1562799861515,2,11/07/2019 01:04:21,8835,5,task-cz44,,2797819,5c241d69da51990001e23776,774546,,complete,,5d266d73d0021100197f29f5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x937,after questionnairs,Post Max Tapping Instructions and Training,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,15,40,14.03499999968335,1562799861414,1562799861399,
