Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,choice made,reaction time
2,1554829713189,09/04/2019 17:08:33,1554829713486,1,09/04/2019 18:08:33,6138,39,task-uvof,,2427685,5c94b552cb58ab0001b9d859,672585,,complete,,5cacca7c40ed8e001637e253,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1600x900,1600x783,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Disagree""}",19102.699708125798
3,1554829730600,09/04/2019 17:08:50,1554829730922,1,09/04/2019 18:08:50,6138,39,task-uvof,,2427685,5c94b552cb58ab0001b9d859,672585,,complete,,5cacca7c40ed8e001637e253,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1600x900,1600x783,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",17401.199642295942
4,1554829744407,09/04/2019 17:09:04,1554829744671,1,09/04/2019 18:09:04,6138,39,task-uvof,,2427685,5c94b552cb58ab0001b9d859,672585,,complete,,5cacca7c40ed8e001637e253,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1600x900,1600x783,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree""}",13722.79987210199
1,1554829780342,09/04/2019 17:09:40,1554829778811,1,09/04/2019 18:09:38,6138,39,task-uvof,,2427699,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Strongly agree""}",13587.709999992512
2,1554829793501,09/04/2019 17:09:53,1554829792052,1,09/04/2019 18:09:52,6138,39,task-uvof,,2427699,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Disagree""}",13207.285000011325
3,1554829806554,09/04/2019 17:10:06,1554829805036,1,09/04/2019 18:10:05,6138,39,task-uvof,,2427699,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",12949.324999935925
4,1554829814266,09/04/2019 17:10:14,1554829812809,1,09/04/2019 18:10:12,6138,39,task-uvof,,2427699,59269aac7724de000109190f,672594,,complete,,5caccc16972681000106c11f,computer,Desktop or Laptop,Chromium OS 11316.165.0,Chrome 72.0.3626.122,1366x768,1366x609,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree""}",7749.214999959804
1,1554829859367,09/04/2019 17:10:59,1554829860265,1,09/04/2019 18:11:00,6138,39,task-uvof,,2427707,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",14523.215000000162
2,1554829875867,09/04/2019 17:11:15,1554829876777,1,09/04/2019 18:11:16,6138,39,task-uvof,,2427707,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",16473.93499999998
3,1554829891168,09/04/2019 17:11:31,1554829892112,1,09/04/2019 18:11:32,6138,39,task-uvof,,2427707,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",15293.940000000024
4,1554829900900,09/04/2019 17:11:40,1554829901836,1,09/04/2019 18:11:41,6138,39,task-uvof,,2427707,5b8db81463096c0001dc1609,672588,,complete,,5cacc577d39f3000150faec9,computer,Desktop or Laptop,Chromium OS 11647.104.0,Chrome 73.0.3683.88,1366x768,1366x697,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree""}",9695.05000000004
1,1554829916548,09/04/2019 17:11:56,1554829918411,1,09/04/2019 18:11:58,6138,39,task-uvof,,2427714,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Agree""}",12344.255000003614
2,1554829927809,09/04/2019 17:12:07,1554829929706,1,09/04/2019 18:12:09,6138,39,task-uvof,,2427714,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Disagree""}",11285.394999984419
3,1554829945971,09/04/2019 17:12:25,1554829947875,1,09/04/2019 18:12:27,6138,39,task-uvof,,2427714,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",18160.574999987148
4,1554829952409,09/04/2019 17:12:32,1554829954342,1,09/04/2019 18:12:34,6138,39,task-uvof,,2427714,58ad509da7d4580001044215,672587,,complete,,5caccb5772576b0015da75b4,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1280x616,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree""}",6459.085000009509
1,1554829927178,09/04/2019 17:12:07,1554829926568,1,09/04/2019 18:12:06,6138,39,task-uvof,,2427715,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Disagree"",""Q2"":""Disagree"",""Q3"":""Disagree""}",10665
2,1554829937862,09/04/2019 17:12:17,1554829937335,1,09/04/2019 18:12:17,6138,39,task-uvof,,2427715,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Disagree"",""Q2"":""Agree"",""Q3"":""Disagree""}",10743
3,1554829954643,09/04/2019 17:12:34,1554829954069,1,09/04/2019 18:12:34,6138,39,task-uvof,,2427715,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Disagree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Agree""}",16724
4,1554829962527,09/04/2019 17:12:42,1554829961991,1,09/04/2019 18:12:41,6138,39,task-uvof,,2427715,57f697c6733f560001b5898b,672592,,complete,,5cacca415c3ab900152f55c6,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x1079,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree""}",7901
1,1554830033513,09/04/2019 17:13:53,1554830030612,1,09/04/2019 18:13:50,6138,39,task-uvof,,2427724,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",15521.390000008978
2,1554830054589,09/04/2019 17:14:14,1554830040851,1,09/04/2019 18:14:00,6138,39,task-uvof,,2427724,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",10229.494999992312
3,1554830054636,09/04/2019 17:14:14,1554830046824,1,09/04/2019 18:14:06,6138,39,task-uvof,,2427724,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Agree""}",5959.100000007311
4,1554830054714,09/04/2019 17:14:14,1554830051562,1,09/04/2019 18:14:11,6138,39,task-uvof,,2427724,5c4f22451b67050001c0ae68,672593,,complete,,5caccb87fec5ee00010f20f8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x625,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree""}",4731.6699999937555
1,1554830201433,09/04/2019 17:16:41,1554830199677,-4,09/04/2019 13:16:39,6138,39,task-uvof,,2427730,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",30914.284999999836
2,1554830227412,09/04/2019 17:17:07,1554830225709,-4,09/04/2019 13:17:05,6138,39,task-uvof,,2427730,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Disagree""}",26021.05499999971
3,1554830248045,09/04/2019 17:17:28,1554830246333,-4,09/04/2019 13:17:26,6138,39,task-uvof,,2427730,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",20614.744999999864
4,1554830262775,09/04/2019 17:17:42,1554830261033,-4,09/04/2019 13:17:41,6138,39,task-uvof,,2427730,5c8324140322a90016b2558c,672590,,complete,,5cacca10001b5c0001be7037,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree""}",14690.529999999853
1,1554830651252,09/04/2019 17:24:11,1554830642261,1,09/04/2019 18:24:02,6138,39,task-uvof,,2427748,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",14745.250000036322
2,1554830663073,09/04/2019 17:24:23,1554830654149,1,09/04/2019 18:24:14,6138,39,task-uvof,,2427748,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",11883.055000042077
3,1554830675818,09/04/2019 17:24:35,1554830666893,1,09/04/2019 18:24:26,6138,39,task-uvof,,2427748,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Strongly agree""}",12740.099999995437
4,1554830692494,09/04/2019 17:24:52,1554830683549,1,09/04/2019 18:24:43,6138,39,task-uvof,,2427748,5afc14a00b2d5f00015693b4,672595,,complete,,5cacca78976d010014b9cd8d,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree""}",16652.815000037663
1,1554830692729,09/04/2019 17:24:52,1554834301219,3,09/04/2019 21:25:01,6138,39,task-uvof,,2427749,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly disagree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",45360.36500008777
2,1554830725910,09/04/2019 17:25:25,1554834334454,3,09/04/2019 21:25:34,6138,39,task-uvof,,2427749,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Agree""}",33220.48999974504
3,1554830748959,09/04/2019 17:25:48,1554834357487,3,09/04/2019 21:25:57,6138,39,task-uvof,,2427749,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Agree""}",23009.710000362247
4,1554830758491,09/04/2019 17:25:58,1554834367039,3,09/04/2019 21:26:07,6138,39,task-uvof,,2427749,5be376b6a0e7750001a053a4,672596,,complete,,5cacc5e8420bad00171db832,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x763,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree""}",9532.07499999553
1,1554831085621,09/04/2019 17:31:25,1554831085378,-7,09/04/2019 10:31:25,6138,39,task-uvof,,2427763,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Agree""}",18210.899999999998
2,1554831097585,09/04/2019 17:31:37,1554831097369,-7,09/04/2019 10:31:37,6138,39,task-uvof,,2427763,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Disagree""}",11975.3
3,1554831109901,09/04/2019 17:31:49,1554831109712,-7,09/04/2019 10:31:49,6138,39,task-uvof,,2427763,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Agree""}",12328.2
4,1554831117768,09/04/2019 17:31:57,1554831117576,-7,09/04/2019 10:31:57,6138,39,task-uvof,,2427763,5c3d34e0e0ea820001460b7b,672611,,complete,,5cacd1150f757800019d0bdf,computer,Desktop or Laptop,Windows 10,Edge 18.17763,2021x1137,2021x1018,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree""}",7852.5
1,1554831395713,09/04/2019 17:36:35,1554831395477,-7,09/04/2019 10:36:35,6138,39,task-uvof,,2427786,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Agree""}",7847.125000000233
2,1554831405571,09/04/2019 17:36:45,1554831405397,-7,09/04/2019 10:36:45,6138,39,task-uvof,,2427786,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Disagree""}",9910.335000007763
3,1554831412730,09/04/2019 17:36:52,1554831412529,-7,09/04/2019 10:36:52,6138,39,task-uvof,,2427786,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Agree""}",7118.459999997867
4,1554831418264,09/04/2019 17:36:58,1554831418077,-7,09/04/2019 10:36:58,6138,39,task-uvof,,2427786,5c9e65d52707e10001a00524,672614,,complete,,5cacd1e64b07c800019cb223,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1280x720,1164x525,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree""}",5533.035000000382
1,1554834881675,09/04/2019 18:34:41,1554834881565,1,09/04/2019 19:34:41,6138,39,task-uvof,,2427993,571ceeb64ca277000953d1c1,672655,,complete,,5cacdd2c4393a300189f1a8e,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.86,1280x800,1243x647,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Disagree"",""Q3"":""Strongly agree""}",8077.645000001212
2,1554834891589,09/04/2019 18:34:51,1554834891543,1,09/04/2019 19:34:51,6138,39,task-uvof,,2427993,571ceeb64ca277000953d1c1,672655,,complete,,5cacdd2c4393a300189f1a8e,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.86,1280x800,1243x647,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Disagree""}",9966.504999998506
3,1554834901652,09/04/2019 18:35:01,1554834901527,1,09/04/2019 19:35:01,6138,39,task-uvof,,2427993,571ceeb64ca277000953d1c1,672655,,complete,,5cacdd2c4393a300189f1a8e,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.86,1280x800,1243x647,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Strongly agree"",""Q3"":""Agree""}",9971.910000000207
4,1554834909346,09/04/2019 18:35:09,1554834909317,1,09/04/2019 19:35:09,6138,39,task-uvof,,2427993,571ceeb64ca277000953d1c1,672655,,complete,,5cacdd2c4393a300189f1a8e,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.86,1280x800,1243x647,after questionnairs,Pleasure,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Agree""}",7781.714999999167
1,1554984907557,11/04/2019 12:15:07,1554984908515,1,11/04/2019 13:15:08,6138,39,task-uvof,,2432328,5bfa9a30975ee0000169849f,674197,,complete,,5caf2a54b05a2c001145b8df,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x576,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",14781.51500003878
2,1554984919855,11/04/2019 12:15:19,1554984920898,1,11/04/2019 13:15:20,6138,39,task-uvof,,2432328,5bfa9a30975ee0000169849f,674197,,complete,,5caf2a54b05a2c001145b8df,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x576,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Disagree""}",12374.104999937117
3,1554984932497,11/04/2019 12:15:32,1554984933531,1,11/04/2019 13:15:33,6138,39,task-uvof,,2432328,5bfa9a30975ee0000169849f,674197,,complete,,5caf2a54b05a2c001145b8df,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x576,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree"",""Q3"":""Strongly agree""}",12625.62499998603
4,1554984940711,11/04/2019 12:15:40,1554984941766,1,11/04/2019 13:15:41,6138,39,task-uvof,,2432328,5bfa9a30975ee0000169849f,674197,,complete,,5caf2a54b05a2c001145b8df,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1366x768,1366x576,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Strongly agree"",""Q2"":""Strongly agree""}",8227.784999995492
1,1555084137740,12/04/2019 15:48:57,1555084137671,1,12/04/2019 16:48:57,6138,39,task-uvof,,2436513,5c18d82de4cea80001619773,675515,,complete,,5cb0acf6d8c3ca0001c5fdc8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x975,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Strongly agree"",""Q1"":""Agree"",""Q2"":""Agree"",""Q3"":""Agree""}",16099.809999985155
2,1555084151601,12/04/2019 15:49:11,1555084151474,1,12/04/2019 16:49:11,6138,39,task-uvof,,2436513,5c18d82de4cea80001619773,675515,,complete,,5cb0acf6d8c3ca0001c5fdc8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x975,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Disagree"",""Q2"":""Agree"",""Q3"":""Disagree""}",13797.060000011697
3,1555084163721,12/04/2019 15:49:23,1555084163703,1,12/04/2019 16:49:23,6138,39,task-uvof,,2436513,5c18d82de4cea80001619773,675515,,complete,,5cb0acf6d8c3ca0001c5fdc8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x975,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Strongly agree"",""Q2"":""Agree"",""Q3"":""Agree""}",12222.609999997076
4,1555084172931,12/04/2019 15:49:32,1555084172226,1,12/04/2019 16:49:32,6138,39,task-uvof,,2436513,5c18d82de4cea80001619773,675515,,complete,,5cb0acf6d8c3ca0001c5fdc8,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x975,after questionnairs,Pleasure,5,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Agree"",""Q1"":""Agree"",""Q2"":""Agree""}",8516.155000019353
