Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,reaction time,stimulus,button pressed
3,1555337684228,15/04/2019 14:14:44,1555337685085,1,15/04/2019 15:14:45,6138,39,task-jgum,,2463364,57a85273fa44650001140cff,680113,,complete,,5cb491728ca59a0012cdcbe0,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,1941.370000015013,/task/29849/3/asset/Owl.mp3,0
4,1555337686421,15/04/2019 14:14:46,1555337687253,1,15/04/2019 15:14:47,6138,39,task-jgum,,2463364,57a85273fa44650001140cff,680113,,complete,,5cb491728ca59a0012cdcbe0,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2166.129999968689,/task/29849/3/asset/Goat.mp3,0
1,1555337776498,15/04/2019 14:16:16,1555337772047,1,15/04/2019 15:16:12,6138,39,task-jgum,,2463365,5c5d2cc78da44c00015c6d68,680108,,complete,,5cb4913d94618c001631b049,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1536x864,1506x742,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,35176.384999998845,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555337780241,15/04/2019 14:16:20,1555337776865,1,15/04/2019 15:16:16,6138,39,task-jgum,,2463365,5c5d2cc78da44c00015c6d68,680108,,complete,,5cb4913d94618c001631b049,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1536x864,1506x742,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,4811.125000007451,/task/29849/3/asset/Dog.mp3,1
3,1555337783789,15/04/2019 14:16:23,1555337780416,1,15/04/2019 15:16:20,6138,39,task-jgum,,2463365,5c5d2cc78da44c00015c6d68,680108,,complete,,5cb4913d94618c001631b049,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1536x864,1506x742,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3546.9149999844376,/task/29849/3/asset/Owl.mp3,0
4,1555337786304,15/04/2019 14:16:26,1555337782935,1,15/04/2019 15:16:22,6138,39,task-jgum,,2463365,5c5d2cc78da44c00015c6d68,680108,,complete,,5cb4913d94618c001631b049,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1536x864,1506x742,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2517.0149999903515,/task/29849/3/asset/Goat.mp3,0
1,1555337730011,15/04/2019 14:15:30,1555337706412,1,15/04/2019 15:15:06,6138,39,task-jgum,,2463374,5980c9688ab70c000158dbb9,680112,,complete,,5cb49176e7390400019b7831,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,22646.544999966864,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555337733076,15/04/2019 14:15:33,1555337709423,1,15/04/2019 15:15:09,6138,39,task-jgum,,2463374,5980c9688ab70c000158dbb9,680112,,complete,,5cb49176e7390400019b7831,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2991.440000012517,/task/29849/3/asset/Dog.mp3,1
3,1555337734779,15/04/2019 14:15:34,1555337711399,1,15/04/2019 15:15:11,6138,39,task-jgum,,2463374,5980c9688ab70c000158dbb9,680112,,complete,,5cb49176e7390400019b7831,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,1964.3149999901652,/task/29849/3/asset/Owl.mp3,0
4,1555337737496,15/04/2019 14:15:37,1555337714085,1,15/04/2019 15:15:14,6138,39,task-jgum,,2463374,5980c9688ab70c000158dbb9,680112,,complete,,5cb49176e7390400019b7831,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2676.485000003595,/task/29849/3/asset/Goat.mp3,0
1,1555337716965,15/04/2019 14:15:16,1555337714929,1,15/04/2019 15:15:14,6138,39,task-jgum,,2463376,5b5cab744e945800017d9daf,680119,,complete,,5cb4919c81f3750017ea44dc,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1368x912,1368x770,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2396.409999986645,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555337724531,15/04/2019 14:15:24,1555337722550,1,15/04/2019 15:15:22,6138,39,task-jgum,,2463376,5b5cab744e945800017d9daf,680119,,complete,,5cb4919c81f3750017ea44dc,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1368x912,1368x770,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,7610.295000020415,/task/29849/3/asset/Dog.mp3,2
3,1555337726339,15/04/2019 14:15:26,1555337724314,1,15/04/2019 15:15:24,6138,39,task-jgum,,2463376,5b5cab744e945800017d9daf,680119,,complete,,5cb4919c81f3750017ea44dc,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1368x912,1368x770,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,1755.4449999588542,/task/29849/3/asset/Owl.mp3,3
4,1555337728171,15/04/2019 14:15:28,1555337726173,1,15/04/2019 15:15:26,6138,39,task-jgum,,2463376,5b5cab744e945800017d9daf,680119,,complete,,5cb4919c81f3750017ea44dc,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1368x912,1368x770,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,1852.1249999757856,/task/29849/3/asset/Goat.mp3,0
1,1555337733046,15/04/2019 14:15:33,1555337732690,1,15/04/2019 15:15:32,6138,39,task-jgum,,2463377,5caa2772bdc48f0018f91d87,680118,,complete,,5cb49176a47d2b00129b043a,computer,Desktop or Laptop,Mac OS 10.14.3,Safari 12.0.3,1440x900,1440x837,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,15304,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555337735887,15/04/2019 14:15:35,1555337735775,1,15/04/2019 15:15:35,6138,39,task-jgum,,2463377,5caa2772bdc48f0018f91d87,680118,,complete,,5cb49176a47d2b00129b043a,computer,Desktop or Laptop,Mac OS 10.14.3,Safari 12.0.3,1440x900,1440x837,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3068.9999999999964,/task/29849/3/asset/Dog.mp3,1
3,1555337738433,15/04/2019 14:15:38,1555337738269,1,15/04/2019 15:15:38,6138,39,task-jgum,,2463377,5caa2772bdc48f0018f91d87,680118,,complete,,5cb49176a47d2b00129b043a,computer,Desktop or Laptop,Mac OS 10.14.3,Safari 12.0.3,1440x900,1440x837,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2491,/task/29849/3/asset/Owl.mp3,0
4,1555337741815,15/04/2019 14:15:41,1555337741770,1,15/04/2019 15:15:41,6138,39,task-jgum,,2463377,5caa2772bdc48f0018f91d87,680118,,complete,,5cb49176a47d2b00129b043a,computer,Desktop or Laptop,Mac OS 10.14.3,Safari 12.0.3,1440x900,1440x837,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3499.0000000000036,/task/29849/3/asset/Goat.mp3,0
1,1555337758706,15/04/2019 14:15:58,1555337755935,1,15/04/2019 15:15:55,6138,39,task-jgum,,2463388,566d5997d408ea00051a2a86,680125,,complete,,5cb491afda2ff20012fc8969,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1280x1024,1280x921,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,6145.365000000311,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555337764118,15/04/2019 14:16:04,1555337761429,1,15/04/2019 15:16:01,6138,39,task-jgum,,2463388,566d5997d408ea00051a2a86,680125,,complete,,5cb491afda2ff20012fc8969,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1280x1024,1280x921,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,5485.499999998865,/task/29849/3/asset/Dog.mp3,1
3,1555337765827,15/04/2019 14:16:05,1555337763097,1,15/04/2019 15:16:03,6138,39,task-jgum,,2463388,566d5997d408ea00051a2a86,680125,,complete,,5cb491afda2ff20012fc8969,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1280x1024,1280x921,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,1661.5950000013981,/task/29849/3/asset/Owl.mp3,0
4,1555337768213,15/04/2019 14:16:08,1555337765493,1,15/04/2019 15:16:05,6138,39,task-jgum,,2463388,566d5997d408ea00051a2a86,680125,,complete,,5cb491afda2ff20012fc8969,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1280x1024,1280x921,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2390.885000000708,/task/29849/3/asset/Goat.mp3,0
1,1555337785257,15/04/2019 14:16:25,1555337782189,1,15/04/2019 15:16:22,6138,39,task-jgum,,2463396,56ce42d9465e580006846f57,680127,,complete,,5cb491ed8804e8001848d29c,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x625,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,5192.660000000615,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555337788921,15/04/2019 14:16:28,1555337785911,1,15/04/2019 15:16:25,6138,39,task-jgum,,2463396,56ce42d9465e580006846f57,680127,,complete,,5cb491ed8804e8001848d29c,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x625,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3706.865000014659,/task/29849/3/asset/Dog.mp3,1
3,1555337792017,15/04/2019 14:16:32,1555337789026,1,15/04/2019 15:16:29,6138,39,task-jgum,,2463396,56ce42d9465e580006846f57,680127,,complete,,5cb491ed8804e8001848d29c,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x625,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3109.8500000080094,/task/29849/3/asset/Owl.mp3,0
4,1555337794689,15/04/2019 14:16:34,1555337791697,1,15/04/2019 15:16:31,6138,39,task-jgum,,2463396,56ce42d9465e580006846f57,680127,,complete,,5cb491ed8804e8001848d29c,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x625,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2668.0250000208616,/task/29849/3/asset/Goat.mp3,0
1,1555337833532,15/04/2019 14:17:13,1555337833116,1,15/04/2019 15:17:13,6138,39,task-jgum,,2463405,594a4063f15f310001f8898c,680129,,complete,,5cb4918829f35a0017947f87,computer,Desktop or Laptop,Windows 7,Firefox 60.0,1536x864,1536x743,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,14484,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555337841296,15/04/2019 14:17:21,1555337841142,1,15/04/2019 15:17:21,6138,39,task-jgum,,2463405,594a4063f15f310001f8898c,680129,,complete,,5cb4918829f35a0017947f87,computer,Desktop or Laptop,Windows 7,Firefox 60.0,1536x864,1536x743,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,7990,/task/29849/3/asset/Dog.mp3,1
3,1555337844044,15/04/2019 14:17:24,1555337843918,1,15/04/2019 15:17:23,6138,39,task-jgum,,2463405,594a4063f15f310001f8898c,680129,,complete,,5cb4918829f35a0017947f87,computer,Desktop or Laptop,Windows 7,Firefox 60.0,1536x864,1536x743,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2754,/task/29849/3/asset/Owl.mp3,0
4,1555337848651,15/04/2019 14:17:28,1555337848557,1,15/04/2019 15:17:28,6138,39,task-jgum,,2463405,594a4063f15f310001f8898c,680129,,complete,,5cb4918829f35a0017947f87,computer,Desktop or Laptop,Windows 7,Firefox 60.0,1536x864,1536x743,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,4617,/task/29849/3/asset/Goat.mp3,3
1,1555337834405,15/04/2019 14:17:14,1555337840712,1,15/04/2019 15:17:20,6138,39,task-jgum,,2463406,5c85010127f8cb0016c93b02,680126,,complete,,5cb491734d3e230017e4fa75,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,10678.674999999203,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555337838374,15/04/2019 14:17:18,1555337844756,1,15/04/2019 15:17:24,6138,39,task-jgum,,2463406,5c85010127f8cb0016c93b02,680126,,complete,,5cb491734d3e230017e4fa75,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,4023.0200000005425,/task/29849/3/asset/Dog.mp3,1
3,1555337840735,15/04/2019 14:17:20,1555337847039,1,15/04/2019 15:17:27,6138,39,task-jgum,,2463406,5c85010127f8cb0016c93b02,680126,,complete,,5cb491734d3e230017e4fa75,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2266.6950000002544,/task/29849/3/asset/Owl.mp3,0
4,1555337842791,15/04/2019 14:17:22,1555337849200,1,15/04/2019 15:17:29,6138,39,task-jgum,,2463406,5c85010127f8cb0016c93b02,680126,,complete,,5cb491734d3e230017e4fa75,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2147.179999999935,/task/29849/3/asset/Goat.mp3,0
1,1555337897637,15/04/2019 14:18:17,1555337896462,1,15/04/2019 15:18:16,6138,39,task-jgum,,2463422,5ca80fe7d8006f00176eef4d,680115,,complete,,5cb49188237faf001357c564,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,2560x1440,2560x1329,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,9184.255000000121,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555337907718,15/04/2019 14:18:27,1555337906606,1,15/04/2019 15:18:26,6138,39,task-jgum,,2463422,5ca80fe7d8006f00176eef4d,680115,,complete,,5cb49188237faf001357c564,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,2560x1440,2560x1329,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,10142.314999975497,/task/29849/3/asset/Dog.mp3,1
3,1555337910547,15/04/2019 14:18:30,1555337909454,1,15/04/2019 15:18:29,6138,39,task-jgum,,2463422,5ca80fe7d8006f00176eef4d,680115,,complete,,5cb49188237faf001357c564,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,2560x1440,2560x1329,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2846.2199999776203,/task/29849/3/asset/Owl.mp3,0
4,1555337913063,15/04/2019 14:18:33,1555337911956,1,15/04/2019 15:18:31,6138,39,task-jgum,,2463422,5ca80fe7d8006f00176eef4d,680115,,complete,,5cb49188237faf001357c564,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,2560x1440,2560x1329,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2500.9399999980815,/task/29849/3/asset/Goat.mp3,0
1,1555337915473,15/04/2019 14:18:35,1555337914935,-5,15/04/2019 09:18:34,6138,39,task-jgum,,2463426,5c7070519f9392000150023c,680136,,complete,,5cb492614a93d0001ba7bb7b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,7105.034999985946,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555337917784,15/04/2019 14:18:37,1555337917298,-5,15/04/2019 09:18:37,6138,39,task-jgum,,2463426,5c7070519f9392000150023c,680136,,complete,,5cb492614a93d0001ba7bb7b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2357.910000020638,/task/29849/3/asset/Dog.mp3,1
3,1555337920689,15/04/2019 14:18:40,1555337920137,-5,15/04/2019 09:18:40,6138,39,task-jgum,,2463426,5c7070519f9392000150023c,680136,,complete,,5cb492614a93d0001ba7bb7b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2837.2400000225753,/task/29849/3/asset/Owl.mp3,0
4,1555337922441,15/04/2019 14:18:42,1555337921908,-5,15/04/2019 09:18:41,6138,39,task-jgum,,2463426,5c7070519f9392000150023c,680136,,complete,,5cb492614a93d0001ba7bb7b,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1360x768,1360x625,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,1768.5799999744631,/task/29849/3/asset/Goat.mp3,0
1,1555338233895,15/04/2019 14:23:53,1555338233766,1,15/04/2019 15:23:53,6138,39,task-jgum,,2463469,590df20e12802600017e1006,680156,,complete,,5cb493832f8b9b00017d7bc0,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,24320.550000004005,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555338242426,15/04/2019 14:24:02,1555338242355,1,15/04/2019 15:24:02,6138,39,task-jgum,,2463469,590df20e12802600017e1006,680156,,complete,,5cb493832f8b9b00017d7bc0,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,8582.170000008773,/task/29849/3/asset/Dog.mp3,1
3,1555338248723,15/04/2019 14:24:08,1555338248687,1,15/04/2019 15:24:08,6138,39,task-jgum,,2463469,590df20e12802600017e1006,680156,,complete,,5cb493832f8b9b00017d7bc0,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,6324.374999967404,/task/29849/3/asset/Owl.mp3,0
4,1555338251473,15/04/2019 14:24:11,1555338251367,1,15/04/2019 15:24:11,6138,39,task-jgum,,2463469,590df20e12802600017e1006,680156,,complete,,5cb493832f8b9b00017d7bc0,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2675.8849999750964,/task/29849/3/asset/Goat.mp3,0
1,1555338291459,15/04/2019 14:24:51,1555338293155,1,15/04/2019 15:24:53,6138,39,task-jgum,,2463474,5c27c724867f660001ae6785,680155,,complete,,5cb4932df17324001713b392,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1348x635,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,11966.094999574125,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555338299647,15/04/2019 14:24:59,1555338301311,1,15/04/2019 15:25:01,6138,39,task-jgum,,2463474,5c27c724867f660001ae6785,680155,,complete,,5cb4932df17324001713b392,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1348x635,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,8146.505000069737,/task/29849/3/asset/Dog.mp3,1
3,1555338302036,15/04/2019 14:25:02,1555338303692,1,15/04/2019 15:25:03,6138,39,task-jgum,,2463474,5c27c724867f660001ae6785,680155,,complete,,5cb4932df17324001713b392,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1348x635,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2374.1599996574223,/task/29849/3/asset/Owl.mp3,0
4,1555338304789,15/04/2019 14:25:04,1555338306521,1,15/04/2019 15:25:06,6138,39,task-jgum,,2463474,5c27c724867f660001ae6785,680155,,complete,,5cb4932df17324001713b392,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1348x635,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2823.094999883324,/task/29849/3/asset/Goat.mp3,0
1,1555338533997,15/04/2019 14:28:53,1555338533875,1,15/04/2019 15:28:53,6138,39,task-jgum,,2463495,5c541bd1179da1000166dde7,680168,,complete,,5cb494504d3e230016e4f69f,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1600x900,1600x757,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,11876.870000000054,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555338538232,15/04/2019 14:28:58,1555338538177,1,15/04/2019 15:28:58,6138,39,task-jgum,,2463495,5c541bd1179da1000166dde7,680168,,complete,,5cb494504d3e230016e4f69f,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1600x900,1600x757,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,4293.705000000045,/task/29849/3/asset/Dog.mp3,1
3,1555338541033,15/04/2019 14:29:01,1555338540983,1,15/04/2019 15:29:00,6138,39,task-jgum,,2463495,5c541bd1179da1000166dde7,680168,,complete,,5cb494504d3e230016e4f69f,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1600x900,1600x757,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2795.180000000073,/task/29849/3/asset/Owl.mp3,0
4,1555338545935,15/04/2019 14:29:05,1555338545915,1,15/04/2019 15:29:05,6138,39,task-jgum,,2463495,5c541bd1179da1000166dde7,680168,,complete,,5cb494504d3e230016e4f69f,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1600x900,1600x757,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,4921.589999999924,/task/29849/3/asset/Goat.mp3,0
1,1555338583735,15/04/2019 14:29:43,1555338581891,-5,15/04/2019 09:29:41,6138,39,task-jgum,,2463501,5c37aa8b832a8400010983b3,680167,,complete,,5cb4944b8db4e600186786f1,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1278x665,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,11687.78999999995,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555338586516,15/04/2019 14:29:46,1555338585388,-5,15/04/2019 09:29:45,6138,39,task-jgum,,2463501,5c37aa8b832a8400010983b3,680167,,complete,,5cb4944b8db4e600186786f1,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1278x665,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3484.8000000001775,/task/29849/3/asset/Dog.mp3,1
3,1555338589794,15/04/2019 14:29:49,1555338588250,-5,15/04/2019 09:29:48,6138,39,task-jgum,,2463501,5c37aa8b832a8400010983b3,680167,,complete,,5cb4944b8db4e600186786f1,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1278x665,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2850.3399999990506,/task/29849/3/asset/Owl.mp3,0
4,1555338594868,15/04/2019 14:29:54,1555338593745,-5,15/04/2019 09:29:53,6138,39,task-jgum,,2463501,5c37aa8b832a8400010983b3,680167,,complete,,5cb4944b8db4e600186786f1,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1278x665,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,5486.634999999296,/task/29849/3/asset/Goat.mp3,0
1,1555338642041,15/04/2019 14:30:42,1555338641755,1,15/04/2019 15:30:41,6138,39,task-jgum,,2463506,5c840d70969e2600152b2b5e,680171,,complete,,5cb494b0cc84cf001653bac8,computer,Desktop or Laptop,Windows 10,IE 11.0,1366x768,1366x643,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,17599.90009216743,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555338646274,15/04/2019 14:30:46,1555338646063,1,15/04/2019 15:30:46,6138,39,task-jgum,,2463506,5c840d70969e2600152b2b5e,680171,,complete,,5cb494b0cc84cf001653bac8,computer,Desktop or Laptop,Windows 10,IE 11.0,1366x768,1366x643,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,4259.599892918137,/task/29849/3/asset/Dog.mp3,1
3,1555338648276,15/04/2019 14:30:48,1555338648053,1,15/04/2019 15:30:48,6138,39,task-jgum,,2463506,5c840d70969e2600152b2b5e,680171,,complete,,5cb494b0cc84cf001653bac8,computer,Desktop or Laptop,Windows 10,IE 11.0,1366x768,1366x643,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,1941.499923917505,/task/29849/3/asset/Owl.mp3,0
